timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,attack_type
1742704224.797912,192.168.1.162,1.1.1.1,19713,53,DNS,75,64,,suspicious_dns
1742704225.731668,198.51.100.47,10.0.0.84,26552,445,SMB,162,64,16,brute_force
1742704225.840681,198.51.100.47,10.0.0.84,11137,445,SMB,267,64,16,brute_force
1742704226.5899103,198.51.100.47,10.0.0.84,50656,445,SMB,187,64,16,brute_force
1742704226.7835681,192.168.1.162,198.51.100.81,25548,53,DNS,74,64,,suspicious_dns
1742704226.7973251,198.51.100.47,10.0.0.84,57543,445,SMB,152,64,16,brute_force
1742704227.2848125,198.51.100.47,10.0.0.84,60189,445,SMB,476,64,16,brute_force
1742704227.9836512,198.51.100.47,10.0.0.84,30698,445,SMB,323,64,16,brute_force
1742704228.2892416,192.168.1.162,1.1.1.1,39196,53,DNS,70,64,,suspicious_dns
1742704228.484848,10.179.210.188,104.29.145.195,38818,6667,TCP,1436,64,16,data_exfiltration
1742704229.4149065,198.51.100.47,10.0.0.84,43778,445,SMB,307,64,16,brute_force
1742704231.7990057,10.179.210.188,104.29.145.195,29387,6667,HTTP,1225,64,16,data_exfiltration
1742704231.8893461,198.51.100.47,10.0.0.84,12053,445,SMB,498,64,16,brute_force
1742704234.8796914,198.51.100.47,10.0.0.84,20888,445,SMB,303,64,16,brute_force
1742704235.3046727,10.179.210.188,104.29.145.195,25973,6667,TCP,1470,64,16,data_exfiltration
1742704235.6836865,192.168.1.162,198.51.100.81,56860,53,DNS,89,64,,suspicious_dns
1742704238.8545265,192.168.1.166,198.51.100.247,63924,62461,TCP,126,64,16,malware_c2
1742704243.4623203,192.168.1.162,198.51.100.81,50324,53,DNS,106,64,,suspicious_dns
1742704244.5924304,192.168.1.162,1.1.1.1,38286,53,DNS,343,64,,suspicious_dns
1742704246.5228505,192.168.1.162,1.1.1.1,60851,53,DNS,441,64,,suspicious_dns
1742704246.9270434,192.168.1.162,8.8.8.8,16454,53,DNS,341,64,,suspicious_dns
1742704249.185228,192.168.1.162,198.51.100.81,21489,53,DNS,74,64,,suspicious_dns
1742704251.1491504,192.168.1.162,1.1.1.1,57841,53,DNS,73,64,,suspicious_dns
1742704252.7836785,10.179.210.188,104.29.145.195,54177,6667,HTTPS,1308,64,16,data_exfiltration
1742704255.7122586,198.51.100.47,10.0.0.84,52409,445,SMB,127,64,16,brute_force
1742704255.814374,10.179.210.188,104.29.145.195,22009,6667,HTTPS,1356,64,16,data_exfiltration
1742704258.5541384,198.51.100.47,10.0.0.84,46685,445,SMB,261,64,16,brute_force
1742704260.3289762,192.168.1.162,198.51.100.81,55695,53,DNS,73,64,,suspicious_dns
1742704261.1593332,198.51.100.47,10.0.0.84,51868,445,SMB,207,64,16,brute_force
1742704263.1027489,192.168.1.162,8.8.8.8,20108,53,DNS,117,64,,suspicious_dns
1742704266.1585536,192.168.1.162,198.51.100.81,29114,53,DNS,64,64,,suspicious_dns
1742704266.364823,198.51.100.47,10.0.0.84,28986,445,SMB,185,64,16,brute_force
1742704266.4623625,198.51.100.47,10.0.0.84,36897,445,SMB,474,64,16,brute_force
1742704266.6720378,198.51.100.47,10.0.0.84,32668,445,SMB,382,64,16,brute_force
1742704267.8742583,198.51.100.47,10.0.0.84,33605,445,SMB,455,64,16,brute_force
1742704268.6357603,10.179.210.188,104.29.145.195,13375,6667,TCP,1471,64,16,data_exfiltration
1742704269.815962,198.51.100.47,10.0.0.84,28826,445,SMB,234,64,16,brute_force
1742704272.2154622,198.51.100.47,10.0.0.84,43493,445,SMB,111,64,16,brute_force
1742704273.536904,192.168.1.162,198.51.100.81,13582,53,DNS,90,64,,suspicious_dns
1742704274.9707763,198.51.100.47,10.0.0.84,52243,445,SMB,273,64,16,brute_force
1742704276.4590597,10.179.210.188,104.29.145.195,24240,6667,TCP,1494,64,16,data_exfiltration
1742704276.7653878,198.51.100.47,10.0.0.84,12872,445,SMB,273,64,16,brute_force
1742704277.337851,192.168.1.162,198.51.100.81,49469,53,DNS,499,64,,suspicious_dns
1742704277.4979825,192.168.1.162,1.1.1.1,38975,53,DNS,311,64,,suspicious_dns
1742704278.501218,192.168.1.162,198.51.100.81,37159,53,DNS,116,64,,suspicious_dns
1742704278.5195932,198.51.100.47,10.0.0.84,48737,445,SMB,229,64,16,brute_force
1742704278.5540645,10.179.210.188,104.29.145.195,43443,6667,TCP,1316,64,16,data_exfiltration
1742704279.4954927,198.51.100.47,10.0.0.84,25773,445,SMB,282,64,16,brute_force
1742704281.8343468,192.168.1.162,8.8.8.8,13008,53,DNS,81,64,,suspicious_dns
1742704282.8170261,10.179.210.188,104.29.145.195,58802,6667,HTTPS,1267,64,16,data_exfiltration
1742704282.876147,198.51.100.47,10.0.0.84,41558,445,SMB,305,64,16,brute_force
1742704283.6047297,192.168.1.162,198.51.100.81,45586,53,DNS,412,64,,suspicious_dns
1742704288.8939867,198.51.100.47,10.0.0.84,21741,445,SMB,456,64,16,brute_force
1742704291.6189518,192.168.1.162,8.8.8.8,62165,53,DNS,339,64,,suspicious_dns
1742704292.8508036,192.168.1.162,198.51.100.81,30714,53,DNS,83,64,,suspicious_dns
1742704295.4291446,198.51.100.47,10.0.0.84,26107,445,SMB,109,64,16,brute_force
1742704295.6694086,192.168.1.162,198.51.100.81,30080,53,DNS,387,64,,suspicious_dns
1742704299.231632,198.51.100.47,10.0.0.84,29601,445,SMB,166,64,16,brute_force
1742704308.7780573,10.179.210.188,104.29.145.195,30335,6667,HTTP,1499,64,16,data_exfiltration
1742704315.0950706,198.51.100.47,10.0.0.84,38842,445,SMB,189,64,16,brute_force
1742704317.466003,198.51.100.47,10.0.0.84,44593,445,SMB,136,64,16,brute_force
1742704318.7910779,198.51.100.47,10.0.0.84,64817,445,SMB,369,64,16,brute_force
1742704319.3360252,192.168.1.162,1.1.1.1,42674,53,DNS,72,64,,suspicious_dns
1742704319.8969016,10.179.210.188,104.29.145.195,17172,6667,TCP,1413,64,16,data_exfiltration
1742704327.3948913,198.51.100.47,10.0.0.84,31099,445,SMB,390,64,16,brute_force
1742704327.7304096,192.168.1.162,1.1.1.1,51141,53,DNS,428,64,,suspicious_dns
1742704333.0561242,10.179.210.188,104.29.145.195,40253,6667,HTTP,1362,64,16,data_exfiltration
1742704334.0720005,10.179.210.188,104.29.145.195,43075,6667,HTTP,1428,64,16,data_exfiltration
1742704337.8010776,192.168.1.162,1.1.1.1,50661,53,DNS,440,64,,suspicious_dns
1742704338.2300746,198.51.100.47,10.0.0.84,39828,445,SMB,145,64,16,brute_force
1742704338.654225,198.51.100.47,10.0.0.84,41580,445,SMB,279,64,16,brute_force
1742704340.1476476,198.51.100.47,10.0.0.84,56019,445,SMB,112,64,16,brute_force
1742704343.2058864,192.168.1.162,8.8.8.8,24289,53,DNS,431,64,,suspicious_dns
1742704343.587242,192.168.1.162,198.51.100.81,50292,53,DNS,61,64,,suspicious_dns
1742704347.6489763,192.168.1.162,1.1.1.1,27810,53,DNS,112,64,,suspicious_dns
1742704348.7383337,198.51.100.47,10.0.0.84,62615,445,SMB,162,64,16,brute_force
1742704349.540283,192.168.1.162,198.51.100.81,43673,53,DNS,93,64,,suspicious_dns
1742704349.731559,192.168.1.162,1.1.1.1,24887,53,DNS,302,64,,suspicious_dns
1742704351.2985964,192.168.1.162,198.51.100.81,21518,53,DNS,326,64,,suspicious_dns
1742704352.2740414,198.51.100.47,10.0.0.84,22656,445,SMB,144,64,16,brute_force
1742704352.5117567,192.168.1.162,8.8.8.8,45091,53,DNS,483,64,,suspicious_dns
1742704354.520672,198.51.100.47,10.0.0.84,36438,445,SMB,273,64,16,brute_force
1742704359.432677,198.51.100.47,10.0.0.84,35195,445,SMB,119,64,16,brute_force
1742704360.4955258,198.51.100.47,10.0.0.84,16359,445,SMB,493,64,16,brute_force
1742704362.2209156,198.51.100.47,10.0.0.84,28055,445,SMB,329,64,16,brute_force
1742704364.67316,192.168.1.162,8.8.8.8,57082,53,DNS,493,64,,suspicious_dns
1742704369.2774584,192.168.1.162,1.1.1.1,62916,53,DNS,101,64,,suspicious_dns
1742704369.7774308,198.51.100.47,10.0.0.84,58036,445,SMB,205,64,16,brute_force
1742704370.6588237,192.168.1.162,8.8.8.8,38415,53,DNS,100,64,,suspicious_dns
1742704373.173683,198.51.100.47,10.0.0.84,56149,445,SMB,394,64,16,brute_force
1742704373.2853136,192.168.1.162,1.1.1.1,32800,53,DNS,113,64,,suspicious_dns
1742704377.9810097,192.168.1.162,1.1.1.1,12047,53,DNS,397,64,,suspicious_dns
1742704380.055764,192.168.1.162,8.8.8.8,58586,53,DNS,96,64,,suspicious_dns
1742704384.5174074,192.168.1.162,8.8.8.8,11039,53,DNS,495,64,,suspicious_dns
1742704384.662882,198.51.100.47,10.0.0.84,63285,445,SMB,306,64,16,brute_force
1742704385.1802897,198.51.100.47,10.0.0.84,55568,445,SMB,343,64,16,brute_force
1742704386.1938312,198.51.100.47,10.0.0.84,26695,445,SMB,200,64,16,brute_force
1742704390.9049942,198.51.100.47,10.0.0.84,28379,445,SMB,488,64,16,brute_force
1742704392.1483767,192.168.1.162,1.1.1.1,52515,53,DNS,71,64,,suspicious_dns
1742704392.602915,192.168.1.162,1.1.1.1,59370,53,DNS,94,64,,suspicious_dns
1742704397.1196399,198.51.100.47,10.0.0.84,24344,445,SMB,109,64,16,brute_force
1742704397.5919912,192.168.1.162,8.8.8.8,22360,53,DNS,395,64,,suspicious_dns
1742704404.6969104,198.51.100.47,10.0.0.84,35009,445,SMB,410,64,16,brute_force
1742704407.5300963,192.168.1.162,1.1.1.1,11662,53,DNS,425,64,,suspicious_dns
1742704409.7141778,198.51.100.47,10.0.0.84,60202,445,SMB,233,64,16,brute_force
1742704410.2031827,192.168.1.162,198.51.100.81,40743,53,DNS,331,64,,suspicious_dns
1742704411.8867283,198.51.100.47,10.0.0.84,24076,445,SMB,246,64,16,brute_force
1742704412.0951085,192.168.1.162,198.51.100.81,47095,53,DNS,110,64,,suspicious_dns
1742704412.7589242,198.51.100.47,10.0.0.84,23304,445,SMB,325,64,16,brute_force
1742704419.1910973,192.168.1.162,198.51.100.81,17971,53,DNS,408,64,,suspicious_dns
1742704429.0611079,198.51.100.47,10.0.0.84,37433,445,SMB,499,64,16,brute_force
1742704429.3858066,192.168.1.162,1.1.1.1,53112,53,DNS,312,64,,suspicious_dns
1742704433.53609,198.51.100.47,10.0.0.84,52226,445,SMB,312,64,16,brute_force
1742704436.5699134,192.168.1.162,1.1.1.1,21915,53,DNS,93,64,,suspicious_dns
1742704440.2760115,192.168.1.162,198.51.100.81,58573,53,DNS,333,64,,suspicious_dns
1742704441.3630185,192.168.1.166,198.51.100.247,58206,54321,HTTPS,191,64,16,malware_c2
1742704442.933925,192.168.1.162,8.8.8.8,48920,53,DNS,479,64,,suspicious_dns
1742704449.5089388,198.51.100.47,10.0.0.84,59745,445,SMB,354,64,16,brute_force
1742704454.4973226,198.51.100.47,10.0.0.84,12164,445,SMB,466,64,16,brute_force
1742704455.028799,198.51.100.47,10.0.0.84,49643,445,SMB,470,64,16,brute_force
1742704456.8872516,192.168.1.162,1.1.1.1,21659,53,DNS,72,64,,suspicious_dns
1742704461.0089717,192.168.1.162,198.51.100.81,64898,53,DNS,491,64,,suspicious_dns
1742704463.408199,192.168.1.162,1.1.1.1,43859,53,DNS,438,64,,suspicious_dns
1742704467.9449975,192.168.1.166,198.51.100.247,34423,12345,DNS,146,64,16,malware_c2
1742704473.215309,198.51.100.47,10.0.0.84,14667,445,SMB,189,64,16,brute_force
1742704474.138765,198.51.100.47,10.0.0.84,35015,445,SMB,432,64,16,brute_force
1742704479.4767773,192.168.1.162,8.8.8.8,39279,53,DNS,450,64,,suspicious_dns
1742704481.115497,198.51.100.47,10.0.0.84,50748,445,SMB,324,64,16,brute_force
1742704481.6361065,192.168.1.162,8.8.8.8,63723,53,DNS,303,64,,suspicious_dns
1742704481.7090836,198.51.100.47,10.0.0.84,60937,445,SMB,493,64,16,brute_force
1742704483.0594518,192.168.1.162,1.1.1.1,28949,53,DNS,117,64,,suspicious_dns
1742704486.9682822,198.51.100.47,10.0.0.84,33208,445,SMB,403,64,16,brute_force
1742704487.4446359,198.51.100.47,10.0.0.84,15073,445,SMB,386,64,16,brute_force
1742704505.462497,198.51.100.47,10.0.0.84,35174,445,SMB,201,64,16,brute_force
1742704512.4478996,192.168.1.162,198.51.100.81,44818,53,DNS,306,64,,suspicious_dns
1742704521.861271,192.168.1.162,198.51.100.81,23909,53,DNS,92,64,,suspicious_dns
1742704549.7286842,192.168.1.162,8.8.8.8,60847,53,DNS,87,64,,suspicious_dns
1742704550.2012124,192.168.1.162,1.1.1.1,47798,53,DNS,75,64,,suspicious_dns
1742704551.2290664,192.168.1.162,198.51.100.81,29779,53,DNS,365,64,,suspicious_dns
1742704552.7534432,192.168.1.162,8.8.8.8,61373,53,DNS,457,64,,suspicious_dns
1742704553.8759143,192.168.1.162,1.1.1.1,39762,53,DNS,87,64,,suspicious_dns
1742704558.4544356,192.168.1.162,8.8.8.8,38977,53,DNS,489,64,,suspicious_dns
1742704559.090227,192.168.1.162,8.8.8.8,47725,53,DNS,380,64,,suspicious_dns
1742704567.4511237,198.51.100.47,10.0.0.84,18119,445,SMB,391,64,16,brute_force
1742704574.164448,192.168.1.162,198.51.100.81,48747,53,DNS,354,64,,suspicious_dns
1742704574.6997645,192.168.1.162,198.51.100.81,46311,53,DNS,86,64,,suspicious_dns
1742704574.857076,192.168.1.162,8.8.8.8,30335,53,DNS,95,64,,suspicious_dns
1742704575.9126878,192.168.1.162,8.8.8.8,44676,53,DNS,120,64,,suspicious_dns
1742704596.2580676,192.168.1.162,8.8.8.8,34153,53,DNS,112,64,,suspicious_dns
1742704610.2467213,192.168.1.162,8.8.8.8,58746,53,DNS,320,64,,suspicious_dns
1742704616.0992558,192.168.1.162,8.8.8.8,41589,53,DNS,90,64,,suspicious_dns
1742704623.4312766,192.168.1.162,8.8.8.8,59050,53,DNS,95,64,,suspicious_dns
1742704638.2672088,192.168.1.162,198.51.100.81,13095,53,DNS,466,64,,suspicious_dns
1742704646.4467773,192.168.1.162,8.8.8.8,27346,53,DNS,67,64,,suspicious_dns
1742704646.4637282,192.168.1.162,8.8.8.8,20261,53,DNS,89,64,,suspicious_dns
1742704647.0158496,192.168.1.162,198.51.100.81,64198,53,DNS,116,64,,suspicious_dns
1742704648.5751333,192.168.1.162,198.51.100.81,58180,53,DNS,102,64,,suspicious_dns
1742704669.41567,192.168.1.162,8.8.8.8,32971,53,DNS,433,64,,suspicious_dns
1742704672.0366552,192.168.1.162,8.8.8.8,29387,53,DNS,432,64,,suspicious_dns
1742704676.1599407,192.168.1.162,198.51.100.81,12741,53,DNS,409,64,,suspicious_dns
1742704684.3166876,192.168.1.162,1.1.1.1,13632,53,DNS,410,64,,suspicious_dns
1742704690.7183402,192.168.1.162,198.51.100.81,56625,53,DNS,75,64,,suspicious_dns
1742704694.113671,192.168.1.162,8.8.8.8,49994,53,DNS,343,64,,suspicious_dns
1742704706.4884877,192.168.1.162,198.51.100.81,61569,53,DNS,338,64,,suspicious_dns
1742704706.558975,192.168.1.162,198.51.100.81,59245,53,DNS,69,64,,suspicious_dns
1742704710.757199,192.168.1.162,198.51.100.81,59340,53,DNS,368,64,,suspicious_dns
1742704713.6646059,192.168.1.162,8.8.8.8,43174,53,DNS,79,64,,suspicious_dns
1742704714.698152,192.168.1.162,198.51.100.81,18593,53,DNS,94,64,,suspicious_dns
1742704722.676282,192.168.1.162,198.51.100.81,40202,53,DNS,64,64,,suspicious_dns
1742704722.7726023,192.168.1.162,8.8.8.8,55411,53,DNS,327,64,,suspicious_dns
1742704734.5531757,192.168.1.162,8.8.8.8,32953,53,DNS,307,64,,suspicious_dns
1742704736.5826445,192.168.1.162,1.1.1.1,17596,53,DNS,106,64,,suspicious_dns
1742704738.196632,192.168.1.162,198.51.100.81,33107,53,DNS,449,64,,suspicious_dns
1742704742.743836,192.168.1.162,1.1.1.1,54765,53,DNS,460,64,,suspicious_dns
1742704744.1140504,192.168.1.162,198.51.100.81,59209,53,DNS,83,64,,suspicious_dns
1742704744.135387,192.168.1.162,1.1.1.1,27800,53,DNS,117,64,,suspicious_dns
1742704744.7804885,192.168.1.162,198.51.100.81,45594,53,DNS,100,64,,suspicious_dns
1742704745.0175142,192.168.1.162,198.51.100.81,20868,53,DNS,86,64,,suspicious_dns
1742704752.2607288,192.168.1.162,8.8.8.8,60125,53,DNS,109,64,,suspicious_dns
1742704755.1908143,192.168.1.162,8.8.8.8,28483,53,DNS,441,64,,suspicious_dns
1742704764.638861,192.168.1.162,198.51.100.81,14258,53,DNS,61,64,,suspicious_dns
1742704789.6710968,192.168.1.162,198.51.100.81,28632,53,DNS,118,64,,suspicious_dns
1742704802.796844,192.168.1.162,198.51.100.81,43167,53,DNS,421,64,,suspicious_dns
1742704803.4500403,192.168.1.162,198.51.100.81,61815,53,DNS,416,64,,suspicious_dns
1742704804.8514347,192.168.1.162,8.8.8.8,16736,53,DNS,400,64,,suspicious_dns
1742704812.3334665,192.168.1.162,1.1.1.1,39551,53,DNS,409,64,,suspicious_dns
1742704812.6923494,192.168.1.162,8.8.8.8,15643,53,DNS,438,64,,suspicious_dns
1742704824.3681207,192.168.1.162,1.1.1.1,24294,53,DNS,436,64,,suspicious_dns
1742704833.728355,192.168.1.162,198.51.100.81,36385,53,DNS,98,64,,suspicious_dns
1742704839.6331758,192.168.1.162,8.8.8.8,60670,53,DNS,306,64,,suspicious_dns
1742704842.2690973,192.168.1.162,1.1.1.1,61920,53,DNS,480,64,,suspicious_dns
1742704845.5899181,192.168.1.162,8.8.8.8,31609,53,DNS,99,64,,suspicious_dns
1742704859.4418688,192.168.1.162,8.8.8.8,58322,53,DNS,374,64,,suspicious_dns
1742704861.4420054,192.168.1.162,8.8.8.8,35891,53,DNS,120,64,,suspicious_dns
1742704865.7263584,192.168.1.162,1.1.1.1,10565,53,DNS,96,64,,suspicious_dns
1742704872.8787804,192.168.1.162,198.51.100.81,45660,53,DNS,102,64,,suspicious_dns
1742704894.603276,192.168.1.162,8.8.8.8,58299,53,DNS,94,64,,suspicious_dns
1742704905.964823,192.168.1.162,198.51.100.81,35570,53,DNS,450,64,,suspicious_dns
1742704906.812601,192.168.1.162,1.1.1.1,12184,53,DNS,441,64,,suspicious_dns
1742704911.6627128,192.168.1.162,198.51.100.81,53663,53,DNS,77,64,,suspicious_dns
1742704924.8065333,192.168.1.162,8.8.8.8,64984,53,DNS,483,64,,suspicious_dns
1742704927.4422626,192.168.1.162,1.1.1.1,36065,53,DNS,95,64,,suspicious_dns
1742704931.450093,192.168.1.162,198.51.100.81,13903,53,DNS,356,64,,suspicious_dns
1742704934.5052981,192.168.1.162,1.1.1.1,50850,53,DNS,113,64,,suspicious_dns
1742704936.9385192,192.168.1.162,8.8.8.8,35899,53,DNS,104,64,,suspicious_dns
1742704940.3880894,192.168.1.162,198.51.100.81,35819,53,DNS,478,64,,suspicious_dns
1742704950.3158576,192.168.1.162,1.1.1.1,42367,53,DNS,495,64,,suspicious_dns
1742704954.6670556,192.168.1.162,1.1.1.1,62529,53,DNS,72,64,,suspicious_dns
1742704964.4168172,192.168.1.162,1.1.1.1,17556,53,DNS,88,64,,suspicious_dns
1742704964.9760933,192.168.1.162,8.8.8.8,46897,53,DNS,334,64,,suspicious_dns
1742704966.3455534,192.168.1.162,198.51.100.81,21012,53,DNS,481,64,,suspicious_dns
1742704969.0335371,192.168.1.162,198.51.100.81,12029,53,DNS,103,64,,suspicious_dns
1742704969.8328147,192.168.1.162,1.1.1.1,22753,53,DNS,314,64,,suspicious_dns
1742704977.8024461,192.168.1.162,198.51.100.81,54200,53,DNS,468,64,,suspicious_dns
1742704984.2611659,192.168.1.162,1.1.1.1,44623,53,DNS,68,64,,suspicious_dns
1742704985.6613965,192.168.1.162,8.8.8.8,17652,53,DNS,426,64,,suspicious_dns
1742704997.6604373,192.168.1.162,8.8.8.8,28280,53,DNS,64,64,,suspicious_dns
1742704999.715048,192.168.1.162,8.8.8.8,23727,53,DNS,95,64,,suspicious_dns
1742705022.6371474,192.168.1.166,198.51.100.247,50090,12345,DNS,100,64,16,malware_c2
1742705024.3144453,192.168.1.162,1.1.1.1,38824,53,DNS,314,64,,suspicious_dns
1742705030.9510624,192.168.1.162,8.8.8.8,26573,53,DNS,67,64,,suspicious_dns
1742705030.9762623,192.168.1.166,198.51.100.247,41802,8080,HTTPS,140,64,16,malware_c2
1742705040.3497832,192.168.1.162,198.51.100.81,64861,53,DNS,115,64,,suspicious_dns
1742705067.794835,192.168.1.162,1.1.1.1,10300,53,DNS,62,64,,suspicious_dns
1742705080.3534384,192.168.1.162,198.51.100.81,32434,53,DNS,387,64,,suspicious_dns
1742705085.8272336,192.168.1.162,8.8.8.8,27586,53,DNS,348,64,,suspicious_dns
1742705094.0662875,192.168.1.162,1.1.1.1,53476,53,DNS,76,64,,suspicious_dns
1742705112.2927127,192.168.1.162,8.8.8.8,52498,53,DNS,69,64,,suspicious_dns
1742705115.2684672,192.168.1.162,198.51.100.81,20437,53,DNS,90,64,,suspicious_dns
1742705121.2170188,192.168.1.162,8.8.8.8,13510,53,DNS,392,64,,suspicious_dns
1742705124.5422754,192.168.1.162,1.1.1.1,32914,53,DNS,116,64,,suspicious_dns
1742705169.5978854,192.168.1.162,8.8.8.8,40102,53,DNS,440,64,,suspicious_dns
1742705187.3202457,192.168.1.162,8.8.8.8,62343,53,DNS,314,64,,suspicious_dns
1742705194.123937,192.168.1.162,198.51.100.81,65196,53,DNS,485,64,,suspicious_dns
1742705204.6186817,192.168.1.162,8.8.8.8,17592,53,DNS,462,64,,suspicious_dns
1742705216.265398,192.168.1.162,1.1.1.1,55509,53,DNS,97,64,,suspicious_dns
1742705239.856513,192.168.1.162,198.51.100.81,30202,53,DNS,71,64,,suspicious_dns
1742705265.1161835,192.168.1.162,1.1.1.1,25249,53,DNS,379,64,,suspicious_dns
1742705292.652006,192.168.1.162,1.1.1.1,41582,53,DNS,79,64,,suspicious_dns
1742705300.8114176,192.168.1.162,1.1.1.1,55794,53,DNS,85,64,,suspicious_dns
1742705343.1651251,192.168.1.162,198.51.100.81,47736,53,DNS,396,64,,suspicious_dns
1742705369.1449578,192.168.1.162,1.1.1.1,28575,53,DNS,471,64,,suspicious_dns
1742705384.8144686,192.168.1.166,198.51.100.247,20640,4444,TCP,135,64,16,malware_c2
1742705386.149614,192.168.1.162,198.51.100.81,48496,53,DNS,413,64,,suspicious_dns
1742705393.738612,192.168.1.162,1.1.1.1,19862,53,DNS,430,64,,suspicious_dns
1742705401.229237,192.168.1.162,1.1.1.1,38722,53,DNS,106,64,,suspicious_dns
1742705410.9627361,192.168.1.162,8.8.8.8,36488,53,DNS,102,64,,suspicious_dns
1742705418.8264172,192.168.1.162,1.1.1.1,17666,53,DNS,309,64,,suspicious_dns
1742705424.6291957,192.168.1.166,198.51.100.247,14625,12345,HTTP,101,64,16,malware_c2
1742705448.0363915,192.168.1.162,198.51.100.81,59378,53,DNS,325,64,,suspicious_dns
1742705449.7048306,192.168.1.162,1.1.1.1,58376,53,DNS,114,64,,suspicious_dns
1742705464.5805213,192.168.1.166,198.51.100.247,48613,12345,DNS,81,64,16,malware_c2
1742705494.2332146,192.168.1.162,198.51.100.81,56681,53,DNS,385,64,,suspicious_dns
1742705500.0230608,192.168.1.162,198.51.100.81,50963,53,DNS,85,64,,suspicious_dns
1742705501.1409106,192.168.1.162,8.8.8.8,49559,53,DNS,98,64,,suspicious_dns
